23.000000 7.053361e+00 1.021196e-05 2.993865e-06 0.293172
23.001000 7.053707e+00 1.020820e-05 2.987297e-06 0.292637
23.002000 7.054054e+00 1.020444e-05 2.991723e-06 0.293178
23.003000 7.054400e+00 1.020069e-05 2.990654e-06 0.293181
23.004000 7.054747e+00 1.019694e-05 2.989584e-06 0.293184
23.005000 7.055094e+00 1.019319e-05 2.993852e-06 0.293711
23.006000 7.055440e+00 1.018944e-05 2.987446e-06 0.293190
23.007000 7.055787e+00 1.018569e-05 2.996900e-06 0.294227
23.008000 7.056133e+00 1.018195e-05 2.974180e-06 0.292103
23.009000 7.056480e+00 1.017820e-05 2.984243e-06 0.293199
23.010000 7.056826e+00 1.017446e-05 2.988505e-06 0.293726
23.011000 7.057173e+00 1.017072e-05 2.982110e-06 0.293205
23.012000 7.057519e+00 1.016698e-05 2.991549e-06 0.294242
23.013000 7.057866e+00 1.016324e-05 2.990480e-06 0.294245
23.014000 7.058212e+00 1.015950e-05 2.989412e-06 0.294248
23.015000 7.058559e+00 1.015577e-05 2.972377e-06 0.292679
23.016000 7.058905e+00 1.015204e-05 2.987276e-06 0.294254
23.017000 7.059252e+00 1.014831e-05 2.981038e-06 0.293747
23.018000 7.059598e+00 1.014458e-05 2.963564e-06 0.292133
23.019000 7.059945e+00 1.014085e-05 2.978908e-06 0.293753
23.020000 7.060291e+00 1.013712e-05 2.983011e-06 0.294266
23.021000 7.060637e+00 1.013340e-05 2.971472e-06 0.293236
23.022000 7.060984e+00 1.012967e-05 2.970410e-06 0.293239
23.023000 7.061330e+00 1.012595e-05 2.963891e-06 0.292703
23.024000 7.061677e+00 1.012223e-05 2.973592e-06 0.293769
23.025000 7.062023e+00 1.011851e-05 2.977689e-06 0.294281
23.026000 7.062369e+00 1.011479e-05 2.976625e-06 0.294284
23.027000 7.062716e+00 1.011108e-05 2.965110e-06 0.293254
23.028000 7.063062e+00 1.010736e-05 2.964051e-06 0.293257
23.029000 7.063408e+00 1.010365e-05 2.962993e-06 0.293260
23.030000 7.063755e+00 1.009994e-05 2.967228e-06 0.293787
23.031000 7.064101e+00 1.009623e-05 2.955434e-06 0.292726
23.032000 7.064447e+00 1.009252e-05 2.965110e-06 0.293793
23.033000 7.064793e+00 1.008882e-05 2.953324e-06 0.292732
23.034000 7.065140e+00 1.008511e-05 2.957708e-06 0.293275
23.035000 7.065486e+00 1.008141e-05 2.967078e-06 0.294312
23.036000 7.065832e+00 1.007771e-05 2.966019e-06 0.294315
23.037000 7.066178e+00 1.007401e-05 2.959823e-06 0.293808
23.038000 7.066525e+00 1.007031e-05 2.963903e-06 0.294321
23.039000 7.066871e+00 1.006661e-05 2.947005e-06 0.292750
23.040000 7.067217e+00 1.006292e-05 2.940365e-06 0.292198
23.041000 7.067563e+00 1.005923e-05 2.950327e-06 0.293296
23.042000 7.067909e+00 1.005553e-05 2.943851e-06 0.292759
23.043000 7.068256e+00 1.005184e-05 2.937218e-06 0.292207
23.044000 7.068602e+00 1.004816e-05 2.947171e-06 0.293305
23.045000 7.068948e+00 1.004447e-05 2.935123e-06 0.292213
23.046000 7.069294e+00 1.004078e-05 2.945069e-06 0.293311
23.047000 7.069640e+00 1.003710e-05 2.949282e-06 0.293838
23.048000 7.069986e+00 1.003342e-05 2.937555e-06 0.292777
23.049000 7.070332e+00 1.002973e-05 2.952297e-06 0.294354
23.050000 7.070678e+00 1.002606e-05 2.940870e-06 0.293323
23.051000 7.071024e+00 1.002238e-05 2.939821e-06 0.293326
23.052000 7.071370e+00 1.001870e-05 2.944028e-06 0.293853
23.053000 7.071717e+00 1.001503e-05 2.942979e-06 0.293856
23.054000 7.072063e+00 1.001135e-05 2.931275e-06 0.292795
23.055000 7.072409e+00 1.000768e-05 2.935631e-06 0.293338
23.056000 7.072755e+00 1.000401e-05 2.934585e-06 0.293341
23.057000 7.073101e+00 1.000034e-05 2.933539e-06 0.293344
23.058000 7.073447e+00 9.996676e-06 2.937738e-06 0.293872
23.059000 7.073793e+00 9.993010e-06 2.946757e-06 0.294882
23.060000 7.074139e+00 9.989347e-06 2.919460e-06 0.292257
23.061000 7.074485e+00 9.985684e-06 2.923969e-06 0.292816
23.062000 7.074830e+00 9.982023e-06 2.938649e-06 0.294394
23.063000 7.075176e+00 9.978364e-06 2.937602e-06 0.294397
23.064000 7.075522e+00 9.974707e-06 2.936556e-06 0.294400
23.065000 7.075868e+00 9.971051e-06 2.919803e-06 0.292828
23.066000 7.076214e+00 9.967396e-06 2.929376e-06 0.293896
23.067000 7.076560e+00 9.963743e-06 2.928332e-06 0.293899
23.068000 7.076906e+00 9.960092e-06 2.927289e-06 0.293902
23.069000 7.077252e+00 9.956442e-06 2.921021e-06 0.293380
23.070000 7.077598e+00 9.952793e-06 2.930287e-06 0.294419
23.071000 7.077943e+00 9.949147e-06 2.918941e-06 0.293386
23.072000 7.078289e+00 9.945501e-06 2.928201e-06 0.294425
23.073000 7.078635e+00 9.941858e-06 2.905965e-06 0.292296
23.074000 7.078981e+00 9.938216e-06 2.915824e-06 0.293395
23.075000 7.079327e+00 9.934575e-06 2.914786e-06 0.293398
23.076000 7.079673e+00 9.930936e-06 2.913748e-06 0.293401
23.077000 7.080018e+00 9.927298e-06 2.912711e-06 0.293404
23.078000 7.080364e+00 9.923662e-06 2.900794e-06 0.292311
23.079000 7.080710e+00 9.920028e-06 2.910637e-06 0.293410
23.080000 7.081056e+00 9.916395e-06 2.904244e-06 0.292873
23.081000 7.081401e+00 9.912764e-06 2.903210e-06 0.292876
